season_id,student_id,stage,commission_id,max_score,evaluator_count,score_range,avg_score,range_pct_of_stage,student_name,topic_area,topic_title
S2026_SPRING,STU_0182,PRELIMINARY_DEFENSE,S2026_SPRING_COM_06,25.0,3,1.5,18.166666666666668,6.0,Болд.Болор,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0179,PRELIMINARY_DEFENSE,S2026_SPRING_COM_08,25.0,4,1.5,20.75,6.0,Дорж.Номин,Education Technology,Digital rubric system for student assessment
S2025_WINTER,STU_0044,PRELIMINARY_DEFENSE,S2025_WINTER_COM_05,25.0,4,1.5,18.875,6.0,Алтан.Марал,Mobile Applications,Mobile application for campus service access
S2025_WINTER,STU_0001,PRELIMINARY_DEFENSE,S2025_WINTER_COM_07,25.0,4,1.5,18.75,6.0,Сүх.Саруул,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0076,PRELIMINARY_DEFENSE,S2026_SPRING_COM_08,25.0,4,1.5,20.625,6.0,Сүх.Одгэрэл,Database Systems,Relational data model for defense score analysis
S2026_SPRING,STU_0071,PRELIMINARY_DEFENSE,S2026_SPRING_COM_09,25.0,3,1.5,19.333333333333332,6.0,Төмөр.Эрдэнэсувд,Cloud/Microservices,Microservice-based thesis evaluation platform
S2026_SPRING,STU_0046,PRELIMINARY_DEFENSE,S2026_SPRING_COM_05,25.0,4,1.5,19.625,6.0,Ням.Ариунзаяа,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0075,PRELIMINARY_DEFENSE,S2026_SPRING_COM_08,25.0,4,1.5,19.25,6.0,Эрдэнэ.Оюун,AI/Data Analysis,Data analytics dashboard for academic evaluation
S2026_SPRING,STU_0113,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,2.0,30.666666666666668,5.714285714285714,Цогт.Ананд,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0116,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,2.0,31.666666666666668,5.714285714285714,Сайн.Ариунзаяа,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0189,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,2.0,30.25,5.714285714285714,Алтан.Энхжин,Cybersecurity,Access-control model for academic document systems
S2025_WINTER,STU_0011,FINAL_DEFENSE,S2025_WINTER_COM_04,35.0,3,2.0,30.5,5.714285714285714,Буян.Ананд,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0184,FINAL_DEFENSE,S2026_SPRING_COM_06,35.0,4,2.0,29.875,5.714285714285714,Эрдэнэ.Идэр,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0222,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,2.0,24.5,5.714285714285714,Бат.Сод-Эрдэнэ,E-Commerce Systems,Shopping cart and order tracking system
S2025_WINTER,STU_0007,FINAL_DEFENSE,S2025_WINTER_COM_07,35.0,5,2.0,28.3,5.714285714285714,Жаргал.Тэнүүн,Database Systems,Database design for thesis management workflows
S2025_WINTER,STU_0032,FINAL_DEFENSE,S2025_WINTER_COM_02,35.0,3,2.0,28.166666666666668,5.714285714285714,Төмөр.Оюун,Cloud/Microservices,Microservice-based thesis evaluation platform
S2025_WINTER,STU_0037,FINAL_DEFENSE,S2025_WINTER_COM_07,35.0,5,2.0,29.7,5.714285714285714,Болд.Ариунзаяа,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0186,FINAL_DEFENSE,S2026_SPRING_COM_09,35.0,4,2.0,31.75,5.714285714285714,Алтан.Эрдэнэсувд,Database Systems,Database design for thesis management workflows
S2026_SPRING,STU_0180,FINAL_DEFENSE,S2026_SPRING_COM_02,35.0,5,2.0,29.8,5.714285714285714,Дорж.Марал,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0201,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,2.0,28.166666666666668,5.714285714285714,Сүх.Ганзориг,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0205,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,2.0,27.666666666666668,5.714285714285714,Цогт.Болор,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0093,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,2.0,31.833333333333332,5.714285714285714,Сайн.Ананд,Computer Graphics,Interactive visualization tool for academic data
S2026_SPRING,STU_0200,FINAL_DEFENSE,S2026_SPRING_COM_05,35.0,4,2.0,27.625,5.714285714285714,Цогт.Оюун,Web Systems,Role-based dashboard for university information systems
S2026_SPRING,STU_0132,FINAL_DEFENSE,S2026_SPRING_COM_06,35.0,4,2.0,27.75,5.714285714285714,Мөнх.Тэнүүн,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0128,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,2.0,27.0,5.714285714285714,Очир.Тэмүүлэн,IoT/Embedded Systems,Embedded attendance tracking prototype
S2026_SPRING,STU_0176,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,2.0,29.375,5.714285714285714,Бат.Номин,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0133,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,2.0,26.5,5.714285714285714,Очир.Ганзориг,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0171,FINAL_DEFENSE,S2026_SPRING_COM_08,35.0,3,2.0,25.166666666666668,5.714285714285714,Төмөр.Номин,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0145,FINAL_DEFENSE,S2026_SPRING_COM_06,35.0,4,2.0,28.875,5.714285714285714,Буян.Саруул,AI/Data Analysis,Data analytics dashboard for academic evaluation
S2026_SPRING,STU_0096,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,2.0,29.125,5.714285714285714,Төмөр.Билгүүн,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0050,FINAL_DEFENSE,S2026_SPRING_COM_05,35.0,4,2.0,32.75,5.714285714285714,Бат.Марал,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0169,FINAL_DEFENSE,S2026_SPRING_COM_02,35.0,5,2.0,30.4,5.714285714285714,Ган.Мөнх-Оргил,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0122,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,2.0,26.0,5.714285714285714,Дорж.Тэмүүлэн,IoT/Embedded Systems,Embedded attendance tracking prototype
S2026_SPRING,STU_0121,FINAL_DEFENSE,S2026_SPRING_COM_02,35.0,5,2.0,28.0,5.714285714285714,Болд.Ганзориг,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0088,FINAL_DEFENSE,S2026_SPRING_COM_02,35.0,5,2.0,25.6,5.714285714285714,Сүх.Болор,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0104,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,2.0,28.333333333333332,5.714285714285714,Сүх.Наран,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2025_WINTER,STU_0041,FINAL_DEFENSE,S2025_WINTER_COM_03,35.0,4,2.0,27.625,5.714285714285714,Ням.Эрдэнэсувд,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0059,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,2.0,26.375,5.714285714285714,Ням.Марал,AI/Data Analysis,Data analytics dashboard for academic evaluation
S2026_SPRING,STU_0127,FINAL_DEFENSE,S2026_SPRING_COM_05,35.0,4,2.0,31.25,5.714285714285714,Бат.Сод-Эрдэнэ,Cybersecurity,Access-control model for academic document systems
S2026_SPRING,STU_0144,FINAL_DEFENSE,S2026_SPRING_COM_06,35.0,4,2.0,26.625,5.714285714285714,Цогт.Саруул,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0138,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,2.0,25.666666666666668,5.714285714285714,Ням.Дөлгөөн,IoT/Embedded Systems,Embedded attendance tracking prototype
S2026_SPRING,STU_0167,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,2.0,29.666666666666668,5.714285714285714,Төмөр.Ариунзаяа,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0087,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_06,20.0,3,1.0,14.0,5.0,Алтан.Сод-Эрдэнэ,Web Systems,Web-based academic workflow management system
S2025_WINTER,STU_0019,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_02,20.0,3,1.0,14.166666666666666,5.0,Жаргал.Хүслэн,Database Systems,Relational data model for defense score analysis
S2026_SPRING,STU_0196,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_09,20.0,3,1.0,14.5,5.0,Очир.Төгөлдөр,E-Commerce Systems,Online marketplace prototype for local businesses
S2025_WINTER,STU_0011,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_04,20.0,3,1.0,15.0,5.0,Буян.Ананд,E-Commerce Systems,Shopping cart and order tracking system
S2025_WINTER,STU_0017,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_06,20.0,3,1.0,15.5,5.0,Ням.Тэнүүн,Cybersecurity,Secure authentication model for student information systems
S2025_WINTER,STU_0010,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_05,20.0,4,1.0,13.625,5.0,Цогт.Энхрий,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0117,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_02,20.0,4,1.0,13.625,5.0,Ган.Оюун,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0115,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_01,20.0,3,1.0,14.833333333333334,5.0,Мөнх.Номин,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0103,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_05,20.0,4,1.0,15.625,5.0,Ням.Тэнүүн,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0181,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_01,20.0,3,1.0,15.5,5.0,Ган.Билгүүн,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0184,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_06,20.0,3,1.0,15.5,5.0,Эрдэнэ.Идэр,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0125,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_07,20.0,3,1.0,16.333333333333332,5.0,Цогт.Ганзориг,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0086,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_07,20.0,3,1.0,15.0,5.0,Очир.Одгэрэл,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0137,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_01,20.0,3,1.0,15.0,5.0,Болд.Идэр,Computer Graphics,Interactive visualization tool for academic data
S2026_SPRING,STU_0135,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_03,20.0,3,1.0,13.5,5.0,Жаргал.Болор,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0138,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_07,20.0,3,1.0,12.5,5.0,Ням.Дөлгөөн,IoT/Embedded Systems,Embedded attendance tracking prototype
S2026_SPRING,STU_0143,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,1.0,14.0,5.0,Бат.Сод-Эрдэнэ,IoT/Embedded Systems,Embedded attendance tracking prototype
S2025_WINTER,STU_0040,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_07,20.0,4,1.0,14.125,5.0,Ням.Мөнх-Оргил,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0073,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_03,20.0,3,1.0,14.0,5.0,Болд.Эрдэнэсувд,Database Systems,Relational data model for defense score analysis
S2026_SPRING,STU_0049,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_01,20.0,3,1.0,16.0,5.0,Эрдэнэ.Болор,IoT/Embedded Systems,IoT-based classroom environment monitoring system
S2026_SPRING,STU_0047,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,1.0,13.0,5.0,Сүх.Хүслэн,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0168,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_07,20.0,3,1.0,13.833333333333334,5.0,Болд.Марал,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0129,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_06,20.0,3,1.0,13.5,5.0,Дорж.Энхжин,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0126,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_04,20.0,4,1.0,15.0,5.0,Эрдэнэ.Сод-Эрдэнэ,IoT/Embedded Systems,Embedded attendance tracking prototype
S2025_WINTER,STU_0039,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_01,20.0,3,1.0,12.0,5.0,Сүх.Хүслэн,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0152,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_02,20.0,4,1.0,14.625,5.0,Болд.Наран,Database Systems,Database design for thesis management workflows
S2026_SPRING,STU_0154,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_01,20.0,3,1.0,16.0,5.0,Сүх.Марал,Education Technology,Digital rubric system for student assessment
S2026_SPRING,STU_0066,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_09,20.0,3,1.0,13.5,5.0,Цогт.Ариунзаяа,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0062,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_05,20.0,4,1.0,14.375,5.0,Жаргал.Эрдэнэсувд,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0065,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_09,20.0,3,1.0,12.5,5.0,Бат.Ананд,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0055,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_07,20.0,3,1.0,12.5,5.0,Сайн.Тэмүүлэн,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0069,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_01,20.0,3,1.0,13.5,5.0,Ган.Оюун,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0158,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_03,20.0,3,1.0,13.833333333333334,5.0,Болд.Дөлгөөн,Cybersecurity,Access-control model for academic document systems
S2026_SPRING,STU_0160,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,1.0,13.0,5.0,Ган.Ариунзаяа,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0097,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,1.0,15.166666666666666,5.0,Жаргал.Ариунзаяа,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0206,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_01,20.0,3,1.0,13.666666666666666,5.0,Жаргал.Оюун,Cloud/Microservices,Microservice-based thesis evaluation platform
S2026_SPRING,STU_0098,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_09,20.0,3,1.0,13.833333333333334,5.0,Цогт.Бат-Эрдэнэ,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0096,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_03,20.0,3,1.0,15.333333333333334,5.0,Төмөр.Билгүүн,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0093,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_04,20.0,4,1.0,15.75,5.0,Сайн.Ананд,Computer Graphics,Interactive visualization tool for academic data
S2026_SPRING,STU_0210,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_02,20.0,4,1.0,15.125,5.0,Сайн.Сод-Эрдэнэ,Cloud/Microservices,Microservice-based thesis evaluation platform
S2026_SPRING,STU_0212,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_04,20.0,4,1.0,14.875,5.0,Мөнх.Энхжин,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0210,FINAL_DEFENSE,S2026_SPRING_COM_02,35.0,5,1.5,31.0,4.285714285714286,Сайн.Сод-Эрдэнэ,Cloud/Microservices,Microservice-based thesis evaluation platform
S2026_SPRING,STU_0216,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,1.5,23.5,4.285714285714286,Болд.Сод-Эрдэнэ,Computer Graphics,Interactive visualization tool for academic data
S2026_SPRING,STU_0217,FINAL_DEFENSE,S2026_SPRING_COM_05,35.0,4,1.5,26.125,4.285714285714286,Мөнх.Идэр,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0068,FINAL_DEFENSE,S2026_SPRING_COM_02,35.0,5,1.5,27.6,4.285714285714286,Ням.Саруул,IoT/Embedded Systems,Embedded attendance tracking prototype
S2026_SPRING,STU_0067,FINAL_DEFENSE,S2026_SPRING_COM_09,35.0,4,1.5,24.375,4.285714285714286,Ням.Тэмүүлэн,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0152,FINAL_DEFENSE,S2026_SPRING_COM_02,35.0,5,1.5,30.7,4.285714285714286,Болд.Наран,Database Systems,Database design for thesis management workflows
S2026_SPRING,STU_0154,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,1.5,27.75,4.285714285714286,Сүх.Марал,Education Technology,Digital rubric system for student assessment
S2026_SPRING,STU_0206,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,1.5,26.25,4.285714285714286,Жаргал.Оюун,Cloud/Microservices,Microservice-based thesis evaluation platform
S2025_WINTER,STU_0023,FINAL_DEFENSE,S2025_WINTER_COM_04,35.0,3,1.5,30.833333333333332,4.285714285714286,Төмөр.Энхрий,Database Systems,Database design for thesis management workflows
S2025_WINTER,STU_0029,FINAL_DEFENSE,S2025_WINTER_COM_05,35.0,4,1.5,28.75,4.285714285714286,Мөнх.Ариунзаяа,Education Technology,Digital rubric system for student assessment
S2026_SPRING,STU_0123,FINAL_DEFENSE,S2026_SPRING_COM_06,35.0,4,1.5,28.5,4.285714285714286,Ням.Төгөлдөр,Database Systems,Database design for thesis management workflows
S2026_SPRING,STU_0086,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,1.5,29.5,4.285714285714286,Очир.Одгэрэл,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0089,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,1.5,29.75,4.285714285714286,Буян.Номин,Education Technology,Digital rubric system for student assessment
S2025_WINTER,STU_0006,FINAL_DEFENSE,S2025_WINTER_COM_05,35.0,4,1.5,26.625,4.285714285714286,Цогт.Одгэрэл,Mobile Applications,Android-based student progress tracking application
S2025_WINTER,STU_0014,FINAL_DEFENSE,S2025_WINTER_COM_06,35.0,3,1.5,27.333333333333332,4.285714285714286,Жаргал.Марал,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0075,FINAL_DEFENSE,S2026_SPRING_COM_08,35.0,3,1.5,26.0,4.285714285714286,Эрдэнэ.Оюун,AI/Data Analysis,Data analytics dashboard for academic evaluation
S2026_SPRING,STU_0183,FINAL_DEFENSE,S2026_SPRING_COM_02,35.0,5,1.5,31.5,4.285714285714286,Сүх.Номин,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0175,FINAL_DEFENSE,S2026_SPRING_COM_08,35.0,3,1.5,31.166666666666668,4.285714285714286,Буян.Тэмүүлэн,Cloud/Microservices,Containerized service architecture for student systems
S2025_WINTER,STU_0044,FINAL_DEFENSE,S2025_WINTER_COM_05,35.0,4,1.5,29.75,4.285714285714286,Алтан.Марал,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0130,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,1.5,29.333333333333332,4.285714285714286,Буян.Идэр,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0224,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,1.5,30.75,4.285714285714286,Сүх.Төгөлдөр,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0225,FINAL_DEFENSE,S2026_SPRING_COM_09,35.0,4,1.5,27.375,4.285714285714286,Очир.Наран,Mobile Applications,Android-based student progress tracking application
S2025_WINTER,STU_0017,FINAL_DEFENSE,S2025_WINTER_COM_06,35.0,3,1.5,29.166666666666668,4.285714285714286,Ням.Тэнүүн,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0194,FINAL_DEFENSE,S2026_SPRING_COM_06,35.0,4,1.5,25.75,4.285714285714286,Очир.Ганзориг,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0115,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,1.5,28.25,4.285714285714286,Мөнх.Номин,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0048,FINAL_DEFENSE,S2026_SPRING_COM_06,35.0,4,1.5,28.875,4.285714285714286,Цогт.Тэмүүлэн,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0058,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,1.5,28.0,4.285714285714286,Очир.Саруул,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0051,FINAL_DEFENSE,S2026_SPRING_COM_05,35.0,4,1.5,32.75,4.285714285714286,Цогт.Ариунзаяа,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0126,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,1.5,27.666666666666668,4.285714285714286,Эрдэнэ.Сод-Эрдэнэ,IoT/Embedded Systems,Embedded attendance tracking prototype
S2026_SPRING,STU_0161,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,1.5,28.125,4.285714285714286,Жаргал.Ганзориг,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0206,PRELIMINARY_DEFENSE,S2026_SPRING_COM_01,25.0,3,1.0,17.5,4.0,Жаргал.Оюун,Cloud/Microservices,Microservice-based thesis evaluation platform
S2026_SPRING,STU_0066,PRELIMINARY_DEFENSE,S2026_SPRING_COM_09,25.0,3,1.0,17.0,4.0,Цогт.Ариунзаяа,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0204,PRELIMINARY_DEFENSE,S2026_SPRING_COM_02,25.0,4,1.0,19.875,4.0,Ням.Билгүүн,Cloud/Microservices,Microservice-based thesis evaluation platform
S2026_SPRING,STU_0073,PRELIMINARY_DEFENSE,S2026_SPRING_COM_03,25.0,4,1.0,18.0,4.0,Болд.Эрдэнэсувд,Database Systems,Relational data model for defense score analysis
S2026_SPRING,STU_0126,PRELIMINARY_DEFENSE,S2026_SPRING_COM_04,25.0,3,1.0,18.833333333333332,4.0,Эрдэнэ.Сод-Эрдэнэ,IoT/Embedded Systems,Embedded attendance tracking prototype
S2026_SPRING,STU_0105,PRELIMINARY_DEFENSE,S2026_SPRING_COM_06,25.0,3,1.0,19.833333333333332,4.0,Сүх.Билгүүн,Mobile Applications,Mobile application for campus service access
S2025_WINTER,STU_0003,PRELIMINARY_DEFENSE,S2025_WINTER_COM_02,25.0,4,1.0,19.375,4.0,Төмөр.Бат-Эрдэнэ,Computer Graphics,Interactive visualization tool for academic data
S2026_SPRING,STU_0201,PRELIMINARY_DEFENSE,S2026_SPRING_COM_04,25.0,3,1.0,20.333333333333332,4.0,Сүх.Ганзориг,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0100,PRELIMINARY_DEFENSE,S2026_SPRING_COM_09,25.0,3,1.0,19.0,4.0,Ган.Болор,Education Technology,Learning progress dashboard for undergraduate courses
S2025_WINTER,STU_0023,PRELIMINARY_DEFENSE,S2025_WINTER_COM_04,25.0,3,1.0,23.0,4.0,Төмөр.Энхрий,Database Systems,Database design for thesis management workflows
S2025_WINTER,STU_0019,PRELIMINARY_DEFENSE,S2025_WINTER_COM_02,25.0,4,1.0,19.0,4.0,Жаргал.Хүслэн,Database Systems,Relational data model for defense score analysis
S2025_WINTER,STU_0027,PRELIMINARY_DEFENSE,S2025_WINTER_COM_02,25.0,4,1.0,19.125,4.0,Эрдэнэ.Төгөлдөр,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0085,PRELIMINARY_DEFENSE,S2026_SPRING_COM_07,25.0,2,1.0,18.5,4.0,Сүх.Хулан,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0123,PRELIMINARY_DEFENSE,S2026_SPRING_COM_06,25.0,3,1.0,19.666666666666668,4.0,Ням.Төгөлдөр,Database Systems,Database design for thesis management workflows
S2025_WINTER,STU_0030,PRELIMINARY_DEFENSE,S2025_WINTER_COM_06,25.0,4,1.0,20.5,4.0,Эрдэнэ.Болор,Database Systems,Relational data model for defense score analysis
S2025_WINTER,STU_0033,PRELIMINARY_DEFENSE,S2025_WINTER_COM_02,25.0,4,1.0,19.0,4.0,Буян.Саруул,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0197,PRELIMINARY_DEFENSE,S2026_SPRING_COM_08,25.0,4,1.0,20.5,4.0,Жаргал.Саруул,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0109,PRELIMINARY_DEFENSE,S2026_SPRING_COM_04,25.0,3,1.0,19.666666666666668,4.0,Очир.Наран,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0081,PRELIMINARY_DEFENSE,S2026_SPRING_COM_09,25.0,3,1.0,19.5,4.0,Мөнх.Ганзориг,Education Technology,Learning progress dashboard for undergraduate courses
S2025_WINTER,STU_0034,PRELIMINARY_DEFENSE,S2025_WINTER_COM_01,25.0,3,1.0,19.333333333333332,4.0,Ням.Оюун,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0223,PRELIMINARY_DEFENSE,S2026_SPRING_COM_01,25.0,3,1.0,18.666666666666668,4.0,Сүх.Болор,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2025_WINTER,STU_0006,PRELIMINARY_DEFENSE,S2025_WINTER_COM_05,25.0,4,1.0,20.0,4.0,Цогт.Одгэрэл,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0115,PRELIMINARY_DEFENSE,S2026_SPRING_COM_01,25.0,3,1.0,18.5,4.0,Мөнх.Номин,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0116,PRELIMINARY_DEFENSE,S2026_SPRING_COM_07,25.0,2,1.0,20.5,4.0,Сайн.Ариунзаяа,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0049,PRELIMINARY_DEFENSE,S2026_SPRING_COM_01,25.0,3,1.0,19.833333333333332,4.0,Эрдэнэ.Болор,IoT/Embedded Systems,IoT-based classroom environment monitoring system
S2026_SPRING,STU_0140,PRELIMINARY_DEFENSE,S2026_SPRING_COM_03,25.0,4,1.0,17.875,4.0,Сайн.Ариунзаяа,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
